program_id,program_name,gender,championship_group,rank,coefficient,trend,season_points,seasons_of_history,bootstrap,as_of_world_year,window_world_years,breakdown_json,class_rank,record,state_finish,state_champion,rank_gap
St. Sebastian Prep North|boys,Sherwood Bench,boys,8A,15,49.7,5.100000000000001,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 10.0, 1.0], [57, 6.0, 1.0], [56, 10.0, 0.6], [55, 10.0, 0.6], [54, 8.0, 0.6], [53, 0.0, 0.3], [52, 16.0, 0.3], [51, 7.0, 0.3]]",12,25-7,Octofinalist,0,3
Caswell I-50 Technical|boys,Cherry Hill South,boys,8A,16,46.49999999999999,-9.000000000000007,0.0,37,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 9.0, 0.6], [55, 10.0, 0.6], [54, 27.0, 0.6], [53, 8.0, 0.3], [52, 17.0, 0.3], [51, 38.0, 0.3]]",60,8-18,Areas,0,-44
Yelena Sokolov|boys,Bowerstock,boys,8A,17,45.2,16.400000000000002,17.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 17.0, 1.0], [58, 10.0, 1.0], [57, 14.0, 1.0], [56, 0.0, 0.6], [55, 6.0, 0.6], [54, 0.0, 0.6], [53, 2.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",1,34-2,Quarterfinalist,0,16
Fort Meriwether Breakwater|boys,Breakwater,boys,8A,18,44.0,6.0,10.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 9.0, 1.0], [57, 10.0, 1.0], [56, 10.0, 0.6], [55, 10.0, 0.6], [54, 5.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",15,20-6,Octofinalist,0,3
Montelago|boys,Montelago,boys,8A,19,43.2,7.499999999999993,11.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 4.0, 1.0], [57, 6.0, 1.0], [56, 5.0, 0.6], [55, 4.0, 0.6], [54, 17.0, 0.6], [53, 5.0, 0.3], [52, 13.0, 0.3], [51, 4.0, 0.3]]",30,24-12,Round of 32,0,-11
Ditch Fork|boys,Ditch Fork,boys,8A,20,42.6,-6.5,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 11.0, 1.0], [57, 16.0, 1.0], [56, 8.0, 0.6], [55, 3.0, 0.6], [54, 7.0, 0.6], [53, 1.0, 0.3], [52, 6.0, 0.3], [51, 9.0, 0.3]]",48,8-14,Sectionals,0,-28
Javier Alvarado|boys,Okefenokee,boys,8A,21,42.2,10.0,10.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 10.0, 1.0], [58, 9.0, 1.0], [57, 16.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 12.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",24,25-10,Round of 32,0,-3
Paddock County|boys,Paddock County,boys,8A,22,40.9,-1.1999999999999955,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 4.0, 1.0], [57, 9.0, 1.0], [56, 9.0, 0.6], [55, 0.0, 0.6], [54, 7.0, 0.6], [53, 6.0, 0.3], [52, 9.0, 0.3], [51, 16.0, 0.3]]",20,23-10,Round of 32,0,2
Ukiah High|boys,Ukiah,boys,8A,23,40.6,-0.2000000000000028,9.0,38,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 10.0, 1.0], [57, 9.0, 1.0], [56, 8.0, 0.6], [55, 9.0, 0.6], [54, 0.0, 0.6], [53, 8.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",16,25-10,Round of 32,0,7
Igor Chernov|boys,Taylor,boys,8A,24,40.400000000000006,2.0,6.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 6.0, 1.0], [58, 5.0, 1.0], [57, 9.0, 1.0], [56, 10.0, 0.6], [55, 8.0, 0.6], [54, 9.0, 0.6], [53, 0.0, 0.3], [52, 9.0, 0.3], [51, 5.0, 0.3]]",40,17-19,Parastate,0,-16
Belyakov School of Science and Industry|boys,Kongisburg,boys,8A,25,39.9,-8.5,2.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 9.0, 0.6], [55, 11.0, 0.6], [54, 25.0, 0.6], [53, 18.0, 0.3], [52, 5.0, 0.3], [51, 10.0, 0.3]]",39,17-15,Parastate,0,-14
North Fork|boys,Dry Fork,boys,8A,26,39.7,-8.299999999999997,8.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 8.0, 1.0], [58, 9.0, 1.0], [57, 2.0, 1.0], [56, 16.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 25.0, 0.3], [52, 2.0, 0.3], [51, 10.0, 0.3]]",45,14-14,Parastate,0,-19
Gwendolyn Brooks|boys,Brooks,boys,8A,27,38.4,0.5,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 7.0, 1.0], [57, 5.0, 1.0], [56, 10.0, 0.6], [55, 5.0, 0.6], [54, 3.0, 0.6], [53, 7.0, 0.3], [52, 7.0, 0.3], [51, 8.0, 0.3]]",27,19-12,Round of 32,0,0
Las Palmas North|boys,Natchitoches,boys,8A,28,38.0,5.399999999999999,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 10.0, 1.0], [57, 10.0, 1.0], [56, 9.0, 0.6], [55, 6.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",14,26-10,Round of 32,0,14
Olivet County|boys,Olivet County,boys,8A,29,37.0,6.899999999999999,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 8.0, 1.0], [57, 11.0, 1.0], [56, 0.0, 0.6], [55, 1.0, 0.6], [54, 8.0, 0.6], [53, 7.0, 0.3], [52, 5.0, 0.3], [51, 0.0, 0.3]]",21,21-7,Round of 32,0,8
Nicolás Villalba|boys,Temescal,boys,8A,30,36.6,-7.099999999999994,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 9.0, 1.0], [57, 11.0, 1.0], [56, 6.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 8.0, 0.3], [52, 16.0, 0.3], [51, 16.0, 0.3]]",25,22-15,Parastate,0,5
Lena Talltree|boys,Dogpatch,boys,8A,31,35.8,-8.300000000000004,6.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 6.0, 1.0], [58, 11.0, 1.0], [57, 8.0, 1.0], [56, 11.0, 0.6], [55, 1.0, 0.6], [54, 0.0, 0.6], [53, 6.0, 0.3], [52, 1.0, 0.3], [51, 5.0, 0.3]]",33,21-13,Parastate,0,-2
Las Palmas|boys,Tuscaloosa,boys,8A,32,35.49999999999999,-10.800000000000004,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 1.0, 1.0], [57, 0.0, 1.0], [56, 9.0, 0.6], [55, 8.0, 0.6], [54, 17.0, 0.6], [53, 24.0, 0.3], [52, 17.0, 0.3], [51, 6.0, 0.3]]",55,7-16,Areas,0,-23
San Borondón Environmental Sciences Academy|boys,Sotavento,boys,8A,33,33.5,-1.5,2.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 5.0, 1.0], [57, 10.0, 1.0], [56, 5.0, 0.6], [55, 8.0, 0.6], [54, 12.0, 0.6], [53, 5.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",35,17-14,Parastate,0,-2
Abraham Lincoln|boys,Lincoln,boys,8A,34,32.8,3.599999999999998,8.0,52,0,59,59 58 57 56 55 54 53 52 51,"[[59, 8.0, 1.0], [58, 11.0, 1.0], [57, 0.0, 1.0], [56, 5.0, 0.6], [55, 5.0, 0.6], [54, 9.0, 0.6], [53, 8.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",32,19-15,Round of 32,0,2
Caldera High|boys,Caldera,boys,8A,35,32.4,6.199999999999999,11.0,38,0,59,59 58 57 56 55 54 53 52 51,"[[59, 11.0, 1.0], [58, 7.0, 1.0], [57, 9.0, 1.0], [56, 3.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 12.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",26,19-11,Round of 32,0,9
Orellana|boys,Orellana Central,boys,8A,36,31.8,3.3999999999999986,5.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 5.0, 1.0], [58, 8.0, 1.0], [57, 11.0, 1.0], [56, 4.0, 0.6], [55, 1.0, 0.6], [54, 8.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",22,18-14,Round of 32,0,14
Nicolás Quiñones|boys,Stonehaven,boys,8A,37,31.5,0.1000000000000014,8.0,20,0,59,59 58 57 56 55 54 53 52 51,"[[59, 8.0, 1.0], [58, 8.0, 1.0], [57, 8.0, 1.0], [56, 1.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 13.0, 0.3], [51, 10.0, 0.3]]",19,26-7,Round of 32,0,18
Lower Lake High|boys,Lower Lake,boys,8A,38,29.9,5.5,9.0,37,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 6.0, 1.0], [57, 11.0, 1.0], [56, 2.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 9.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",18,22-8,Round of 32,0,20
Larchmont Ridge|boys,Larchmont Ridge,boys,8A,39,29.6,-10.7,1.0,37,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 0.0, 1.0], [57, 10.0, 1.0], [56, 9.0, 0.6], [55, 12.0, 0.6], [54, 0.0, 0.6], [53, 11.0, 0.3], [52, 0.0, 0.3], [51, 9.0, 0.3]]",50,11-14,Semi-Conference,0,-11
Ruby Stokes North|boys,Forks Harbor,boys,8A,40,28.6,-2.3999999999999986,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 5.0, 1.0], [57, 8.0, 1.0], [56, 6.0, 0.6], [55, 9.0, 0.6], [54, 11.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",37,13-14,Parastate,0,3
Gabriel Zúñiga|boys,Longfellow,boys,8A,41,25.2,2.6999999999999997,5.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 5.0, 1.0], [58, 0.0, 1.0], [57, 4.0, 1.0], [56, 2.0, 0.6], [55, 10.0, 0.6], [54, 5.0, 0.6], [53, 5.0, 0.3], [52, 10.0, 0.3], [51, 5.0, 0.3]]",29,21-11,Parastate,0,12
Caswell|boys,Caswell,boys,8A,42,23.200000000000003,-1.8999999999999984,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 0.0, 1.0], [57, 7.0, 1.0], [56, 4.0, 0.6], [55, 6.0, 0.6], [54, 3.0, 0.6], [53, 1.0, 0.3], [52, 6.0, 0.3], [51, 11.0, 0.3]]",31,20-15,Parastate,0,11
Bell|boys,Bell,boys,8A,43,22.599999999999994,8.099999999999996,9.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 3.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 7.0, 0.6], [54, 6.0, 0.6], [53, 3.0, 0.3], [52, 3.0, 0.3], [51, 0.0, 0.3]]",34,20-16,Round of 32,0,9
Altamonte Civic Leadership Academy|boys,Senator Gray,boys,8A,44,22.5,-10.300000000000004,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 10.0, 0.6], [55, 11.0, 0.6], [54, 11.0, 0.6], [53, 9.0, 0.3], [52, 0.0, 0.3], [51, 2.0, 0.3]]",65,6-20,Areas,0,-21
Annie Springs Crater View|boys,Crater View,boys,8A,45,22.1,9.000000000000002,9.0,37,0,59,59 58 57 56 55 54 53 52 51,"[[59, 9.0, 1.0], [58, 5.0, 1.0], [57, 3.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 10.0, 0.3], [51, 7.0, 0.3]]",23,21-11,Round of 32,0,22
Bardsley County|boys,Bardsley County,boys,8A,46,20.9,-5.100000000000001,1.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 1.0, 1.0], [58, 4.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 9.0, 0.6], [54, 0.0, 0.6], [53, 12.0, 0.3], [52, 11.0, 0.3], [51, 10.0, 0.3]]",47,12-15,Parastate,0,-1
Yuri Chernov|boys,Sunset Hills,boys,8A,47,19.2,-10.400000000000002,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 5.0, 0.6], [55, 9.0, 0.6], [54, 0.0, 0.6], [53, 28.0, 0.3], [52, 8.0, 0.3], [51, 0.0, 0.3]]",43,14-17,Parastate,0,4
Oskar Weiss|boys,Waldo,boys,8A,48,18.6,-7.799999999999997,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 7.0, 0.6], [53, 9.0, 0.3], [52, 39.0, 0.3], [51, 0.0, 0.3]]",71,4-22,Areas,0,-23
Lillian Stokes|boys,Franklin,boys,8A,49,18.6,-8.400000000000002,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 8.0, 0.6], [54, 13.0, 0.6], [53, 16.0, 0.3], [52, 4.0, 0.3], [51, 0.0, 0.3]]",77,2-22,Areas,0,-28
Oksana Romanov|boys,Archbishop Gregory,boys,8A,50,18.3,-3.399999999999995,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 1.0, 0.6], [55, 6.0, 0.6], [54, 8.0, 0.6], [53, 1.0, 0.3], [52, 24.0, 0.3], [51, 6.0, 0.3]]",52,10-18,Areas,0,-2
Mesa Dorada|boys,Mesa Dorada,boys,8A,51,17.7,-1.1999999999999993,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 11.0, 0.6], [54, 16.0, 0.6], [53, 4.0, 0.3], [52, 1.0, 0.3], [51, 0.0, 0.3]]",72,5-23,Areas,0,-21
Svenja Ekström|boys,Memorial,boys,8A,52,17.4,5.999999999999998,6.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 6.0, 1.0], [58, 8.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 4.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",42,15-15,Round of 32,0,10
Holy Cross|boys,Holy Cross,boys,8A,53,16.5,-12.599999999999998,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 39.0, 0.3], [52, 9.0, 0.3], [51, 7.0, 0.3]]",68,7-23,Areas,0,-15
Vespertine|boys,Vespertine,boys,8A,54,16.5,-6.800000000000001,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 5.0, 0.6], [55, 8.0, 0.6], [54, 1.0, 0.6], [53, 16.0, 0.3], [52, 10.0, 0.3], [51, 1.0, 0.3]]",59,8-18,Areas,0,-5
Fort Carden|boys,Fort Carden,boys,8A,55,15.0,0.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 1.0, 1.0], [57, 5.0, 1.0], [56, 0.0, 0.6], [55, 8.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 7.0, 0.3], [51, 7.0, 0.3]]",49,7-16,Parastate,0,6
Aitor Zubieta|boys,Borough Beach,boys,8A,56,12.2,-1.200000000000001,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 8.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 5.0, 0.6], [54, 0.0, 0.6], [53, 4.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",51,10-19,Sectionals,0,5
Imani Cross|boys,Apalachicola,boys,8A,57,10.8,-3.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 4.0, 0.6], [54, 8.0, 0.6], [53, 10.0, 0.3], [52, 2.0, 0.3], [51, 0.0, 0.3]]",74,3-26,Areas,0,-17
Mountain View High|boys,Mountain View,boys,8A,58,10.8,-1.1999999999999993,0.0,37,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 27.0, 0.3], [51, 9.0, 0.3]]",73,3-23,Areas,0,-15
Rafael Escobedo|boys,Bolton,boys,8A,59,9.1,-2.1,0.0,30,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 7.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 7.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",46,12-14,Parastate,0,13
Leonard Coleman|boys,Coleman,boys,8A,60,8.0,6.0,6.0,46,0,59,59 58 57 56 55 54 53 52 51,"[[59, 6.0, 1.0], [58, 0.0, 1.0], [57, 2.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",44,13-15,Octofinalist,0,16
Rosa Salcedo|boys,Quarry Workers,boys,8A,61,7.199999999999999,-2.4000000000000004,0.0,46,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 24.0, 0.3]]",62,7-18,Areas,0,-1
Summit High|boys,Summit,boys,8A,62,6.9,-2.1,0.0,38,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 4.0, 0.6], [54, 4.0, 0.6], [53, 7.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",83,0-22,Areas,0,-21
Madrigal|boys,Madrigal,boys,8A,63,6.7,-0.2999999999999998,3.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 3.0, 1.0], [58, 1.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 2.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 5.0, 0.3]]",38,16-17,Parastate,0,25
Alina Antonov|boys,River Oaks,boys,8A,64,6.6,0.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 6.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 10.0, 0.3]]",69,4-20,Areas,0,-5
Harlan Cole|boys,Harlan,boys,8A,65,6.6,-2.6999999999999997,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 8.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 6.0, 0.3]]",61,10-19,Areas,0,4
Thomas Halvorsen|boys,Hollywood,boys,8A,66,5.699999999999999,-1.5,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 8.0, 0.3], [51, 11.0, 0.3]]",79,2-23,Areas,0,-13
James Baldwin|boys,Baldwin,boys,8A,67,5.4,-2.6999999999999997,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 7.0, 0.6], [53, 0.0, 0.3], [52, 4.0, 0.3], [51, 0.0, 0.3]]",85,0-23,Areas,0,-18
Itziar Elorriaga|boys,Elysian Valley,boys,8A,68,5.1,-3.899999999999999,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 3.0, 0.6], [53, 9.0, 0.3], [52, 2.0, 0.3], [51, 0.0, 0.3]]",36,18-13,Parastate,0,32
Northgate|boys,Northgate,boys,8A,69,4.4,0.4000000000000003,2.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 2.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 4.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",41,11-15,Parastate,0,28
Thomas Ekström|boys,Lago Vista,boys,8A,70,4.2,0.0,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 7.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",76,3-25,Areas,0,-6
Lillian Price|boys,North Coast,boys,8A,71,3.6,-4.199999999999999,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 11.0, 0.3], [52, 0.0, 0.3], [51, 1.0, 0.3]]",81,3-24,Areas,0,-10
Sofia Romanov|boys,Chesapeake,boys,8A,72,3.6,-3.6,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 12.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",84,2-28,Areas,0,-12
Ewart City|boys,Cook City,boys,8A,73,3.3,0.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 11.0, 0.3]]",56,7-15,Areas,0,17
Golden Gate|boys,Golden Gate,boys,8A,74,3.1,-2.7,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 1.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 7.0, 0.3]]",82,3-25,Areas,0,-8
Nadia Chernov North|boys,Roosevelt,boys,8A,75,3.0,-2.1,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 3.0, 0.3], [52, 7.0, 0.3], [51, 0.0, 0.3]]",70,5-19,Areas,0,5
Anneliese Halvorsen|boys,Washington,boys,8A,76,2.4,-3.0000000000000004,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 8.0, 0.3]]",63,8-16,Areas,0,13
Sergei Belov|boys,Shabazz,boys,8A,77,2.4,-3.2999999999999994,0.0,46,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 8.0, 0.3], [52, 0.0, 0.3], [51, 0.0, 0.3]]",57,8-20,Areas,0,20
Tatiana Moroz North|boys,Ironwood Flats,boys,8A,78,2.1,0.0,0.0,55,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 1.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 5.0, 0.3]]",75,3-20,Areas,0,3
Shirley Chisholm|boys,Chisholm,boys,8A,79,1.7999999999999998,-0.6000000000000001,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 6.0, 0.3]]",78,3-24,Areas,0,1
Puerto de los Reyes|boys,Puerto de los Reyes,boys,8A,80,1.5,-0.6000000000000001,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 0.0, 0.3], [51, 5.0, 0.3]]",58,11-19,Areas,0,22
Belyakov Depot High|boys,Anse Doree,boys,8A,81,1.2,-0.3,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 1.0, 0.3], [52, 3.0, 0.3], [51, 0.0, 0.3]]",80,1-21,Areas,0,1
Valderra|boys,Valderra,boys,8A,82,1.2,0.0,0.0,60,0,59,59 58 57 56 55 54 53 52 51,"[[59, 0.0, 1.0], [58, 0.0, 1.0], [57, 0.0, 1.0], [56, 0.0, 0.6], [55, 0.0, 0.6], [54, 0.0, 0.6], [53, 0.0, 0.3], [52, 4.0, 0.3], [51, 0.0, 0.3]]",64,9-20,Areas,0,18
