program_id,gender,2083,2086,change,program_name,group
Eisenhower|boys,boys,18,31,-13,Flume River,4A
Eisenhower|girls,girls,45,49,-4,Flume River,4A
Eleanor Tillman|boys,boys,47,37,10,Anchor,3A
Eleanor Tillman|girls,girls,57,39,18,Anchor,3A
Elena Mendoza North|boys,boys,42,31,11,Cahaba,Group 1
Elena Mendoza North|girls,girls,57,60,-3,Cahaba,Group 1
Elena Petrenko|boys,boys,12,16,-4,Kingsway,Group 1
Elena Petrenko|girls,girls,24,14,10,Kingsway,Group 1
Elena Petrov|boys,boys,2,33,-31,Talladega,9A
Elena Petrov|girls,girls,47,48,-1,Talladega,9A
Elgin High|boys,boys,18,57,-39,Elgin,2A
Elgin High|girls,girls,25,73,-48,Elgin,2A
Elias Mercier|boys,boys,34,74,-40,Cascade,5A
Elias Mercier|girls,girls,68,66,2,Cascade,5A
Elk Bluff|boys,boys,46,15,31,Elk Bluff,Group 3
Elk Bluff|girls,girls,40,30,10,Elk Bluff,Group 3
Elk Crossing|boys,boys,68,38,30,Elk Crossing,3A
Elk Crossing|girls,girls,51,28,23,Elk Crossing,3A
Elk Prairie|boys,boys,59,38,21,Carolina Island,1A
Elk Prairie|girls,girls,41,58,-17,Carolina Island,1A
Elk Run|boys,boys,9,61,-52,Elk Run,2A
Elk Run|girls,girls,20,49,-29,Elk Run,2A
Ella Baker|girls,girls,14,7,7,E. Baker,Group 2
Elmburg|boys,boys,1,49,-48,Mt Jacqueline,1A
Elmburg|girls,girls,5,74,-69,Mt Jacqueline,1A
Elmfield|boys,boys,5,12,-7,Nurmes,Group 3
Elmfield|girls,girls,28,7,21,Nurmes,Group 3
Emerson|boys,boys,11,9,2,Emerson,6A
Emerson|girls,girls,21,9,12,Emerson,6A
Emigrant Trail|boys,boys,42,44,-2,Trailhead,Group 2
Emigrant Trail|girls,girls,64,47,17,Trailhead,Group 2
Emilia Jansen|boys,boys,40,34,6,Sharpstown,4A
Emilia Jansen|girls,girls,62,26,36,Sharpstown,4A
Emporia|boys,boys,53,65,-12,Emporia,Group 3
Emporia|girls,girls,61,68,-7,Emporia,Group 3
Enterprise High|boys,boys,66,50,16,Enterprise,2A
Enterprise High|girls,girls,61,56,5,Enterprise,2A
Esteban Téllez|boys,boys,37,25,12,Sawtelle,Group 1
Esteban Téllez|girls,girls,33,27,6,Sawtelle,Group 1
Etchartville|boys,boys,55,50,5,Etchartville,Group 1
Etchartville|girls,girls,55,37,18,Etchartville,Group 1
Etchart|boys,boys,43,41,2,Etchart,Group 3
Etchart|girls,girls,46,53,-7,Etchart,Group 3
Evelyn Booker|boys,boys,21,21,0,Taft,4A
Evelyn Booker|girls,girls,19,18,1,Taft,4A
Ewart City|boys,boys,79,56,23,Cook City,8A
Ewart City|girls,girls,85,38,47,Cook City,8A
Ewartville|boys,boys,27,33,-6,Fort Tabor,2A
Ewartville|girls,girls,17,42,-25,Fort Tabor,2A
Featherstone Institute|boys,boys,33,76,-43,Featherstone Tech,1A
Featherstone Institute|girls,girls,78,81,-3,Featherstone Tech,1A
Featherton|boys,boys,19,16,3,Featherton,2A
Featherton|girls,girls,36,26,10,Featherton,2A
Fellows Mill Civic Leadership Academy|boys,boys,27,18,9,Millworks,4A
Fellows Mill Civic Leadership Academy|girls,girls,7,35,-28,Millworks,4A
Fellows Mill International School|boys,boys,31,32,-1,Mill Bar,3A
Fellows Mill International School|girls,girls,21,42,-21,Mill Bar,3A
Fellows Mill|boys,boys,16,11,5,Fellows Mill,4A
Fellows Mill|girls,girls,6,12,-6,Fellows Mill,4A
Ferris Union|boys,boys,59,59,0,Union Prairie,Group 3
Ferris Union|girls,girls,57,67,-10,Union Prairie,Group 3
Fig Gap|boys,boys,31,70,-39,Río Verde,2A
Fig Gap|girls,girls,38,23,15,Río Verde,2A
Fletcher-Garrison Hall|boys,boys,27,46,-19,Fletcher-Garrison Hall,3A
Fletcher-Garrison Hall|girls,girls,24,30,-6,Fletcher-Garrison Hall,3A
Flume|boys,boys,72,45,27,Flume,1A
Flume|girls,girls,58,55,3,Flume,1A
Fogline|boys,boys,26,18,8,Fogline,2A
Fogline|girls,girls,11,14,-3,Fogline,2A
Foothills Christian|boys,boys,27,33,-6,Foothills Christian,1A
Foothills Christian|girls,girls,24,28,-4,Foothills Christian,1A
Fort Carden|boys,boys,52,49,3,Fort Carden,8A
Fort Carden|girls,girls,53,24,29,Fort Carden,8A
Fort Meriwether Breakwater|boys,boys,14,15,-1,Breakwater,8A
Fort Meriwether Breakwater|girls,girls,5,10,-5,Breakwater,8A
Fort Meriwether Foundry High North|boys,boys,1,2,-1,Westfield Friends,5A
Fort Meriwether Foundry High North|girls,girls,2,2,0,Westfield Friends,5A
Fort Meriwether Foundry High|boys,boys,64,43,21,Ironworks,6A
Fort Meriwether Foundry High|girls,girls,68,56,12,Ironworks,6A
Fort Meriwether|boys,boys,59,43,16,Fort Meriwether,5A
Fort Meriwether|girls,girls,75,38,37,Fort Meriwether,5A
Fort Salish Independent School|boys,boys,60,37,23,Bayside Christian,6A
Fort Salish Independent School|girls,girls,62,54,8,Bayside Christian,6A
Fort Salish|boys,boys,17,37,-20,Fort Weller,4A
Fort Salish|girls,girls,14,31,-17,Fort Weller,4A
Fort Valois School of Design and Engineering|boys,boys,54,54,0,Valois Bluffs,Group 1
Fort Valois School of Design and Engineering|girls,girls,42,42,0,Valois Bluffs,Group 1
Fort Valois School of Public Service|boys,boys,39,59,-20,Sagebrush,Group 1
Fort Valois School of Public Service|girls,girls,36,68,-32,Sagebrush,Group 1
Fort Valois|boys,boys,56,23,33,Fort Valois,Group 1
Fort Valois|girls,girls,53,30,23,Fort Valois,Group 1
Foundry High|boys,boys,75,76,-1,Esperanza,9A
Foundry High|girls,girls,82,83,-1,Esperanza,9A
Four Rivers Community School|boys,boys,22,39,-17,Four Rivers Charter,2A
Four Rivers Community School|girls,girls,21,25,-4,Four Rivers Charter,2A
Foxtail Meadows|boys,boys,33,24,9,Foxtail Meadows,5A
Foxtail Meadows|girls,girls,50,41,9,Foxtail Meadows,5A
Free Hill|boys,boys,66,79,-13,Free Hill,1A
Free Hill|girls,girls,44,47,-3,Free Hill,1A
Frontier High|boys,boys,17,74,-57,Frontier,Group 1
Frontier High|girls,girls,5,69,-64,Frontier,Group 1
Furrow Crossing|boys,boys,51,35,16,Furrow Crossing,5A
Furrow Crossing|girls,girls,57,43,14,Furrow Crossing,5A
Gabriel Montoya|boys,boys,55,41,14,Marlow,4A
Gabriel Montoya|girls,girls,34,29,5,Marlow,4A
Gabriel Zúñiga|boys,boys,31,29,2,Longfellow,8A
Gabriel Zúñiga|girls,girls,57,18,39,Longfellow,8A
Gagarin School of Public Service|boys,boys,3,1,2,Star City,5A
Gagarin School of Public Service|girls,girls,4,4,0,Star City,5A
Gagarin|boys,boys,1,1,0,Gagarin,4A
Gagarin|girls,girls,2,3,-1,Gagarin,4A
Galena|boys,boys,45,60,-15,Galena,Group 2
Galena|girls,girls,23,54,-31,Galena,Group 2
Galina Markov|boys,boys,78,54,24,Monroe,9A
Galina Markov|girls,girls,67,62,5,Monroe,9A
Galina Moroz|boys,boys,23,23,0,Windward,2A
Galina Moroz|girls,girls,7,9,-2,Windward,2A
Galina Romanov|boys,boys,10,48,-38,Stagewater,Group 1
Galina Romanov|girls,girls,35,43,-8,Stagewater,Group 1
Garazi Aramburu|boys,boys,26,4,22,Ocean Park,Group 3
Garazi Aramburu|girls,girls,10,4,6,Ocean Park,Group 3
Garazi Mendizabal|boys,boys,16,9,7,Cedar,Group 2
Garazi Mendizabal|girls,girls,17,8,9,Cedar,Group 2
Garfield Park|boys,boys,18,8,10,Reservoir Park,Group 2
Garfield Park|girls,girls,28,15,13,Reservoir Park,Group 2
Garrity|boys,boys,4,2,2,Texas Beach,2A
Garrity|girls,girls,23,1,22,Texas Beach,2A
Garrow|boys,boys,39,69,-30,Garrow,5A
Garrow|girls,girls,48,71,-23,Garrow,5A
George Washington Carver|boys,boys,63,27,36,Carver,6A
George Washington Carver|girls,girls,67,24,43,Carver,6A
Geraldine Cross|boys,boys,3,3,0,Port Veles Episcopal,4A
Geraldine Cross|girls,girls,18,4,14,Port Veles Episcopal,4A
Gilhooly|boys,boys,46,55,-9,Gilhooly,2A
Gilhooly|girls,girls,60,58,2,Gilhooly,2A
Glenwood High|boys,boys,39,28,11,Glenwood,1A
Glenwood High|girls,girls,48,39,9,Glenwood,1A
Gold Hollow|boys,boys,73,56,17,Gold Hollow,2A
Gold Hollow|girls,girls,63,37,26,Gold Hollow,2A
Gold Junction|boys,boys,24,11,13,Seamus Town,2A
Gold Junction|girls,girls,24,21,3,Seamus Town,2A
Goldbank County|boys,boys,38,12,26,Goldbank County,3A
Goldbank County|girls,girls,6,9,-3,Goldbank County,3A
Golden Gate|boys,boys,59,82,-23,Golden Gate,8A
Golden Gate|girls,girls,66,68,-2,Golden Gate,8A
Goodman|boys,boys,55,17,38,Fort Bardsley,3A
Goodman|girls,girls,8,8,0,Fort Bardsley,3A
Grace Christian|boys,boys,17,55,-38,Grace Christian,1A
Grace Christian|girls,girls,70,41,29,Grace Christian,1A
Grace Lee Boggs|girls,girls,24,10,14,Boggs,5A
Granite Bar|boys,boys,42,64,-22,New Penzance Island,1A
Granite Bar|girls,girls,33,19,14,New Penzance Island,1A
Granite Basin|boys,boys,16,21,-5,Granite Basin,2A
Granite Basin|girls,girls,49,29,20,Granite Basin,2A
Gravel Narrows|boys,boys,49,32,17,Gravel Narrows,Group 1
Gravel Narrows|girls,girls,54,46,8,Gravel Narrows,Group 1
Graymont|boys,boys,17,36,-19,Georgia Mills,Group 3
Graymont|girls,girls,25,20,5,Georgia Mills,Group 3
Greaves Aviation and Engineering Academy|boys,boys,25,38,-13,Skypark,Group 2
Greaves Aviation and Engineering Academy|girls,girls,30,10,20,Skypark,Group 2
Greaves|boys,boys,46,67,-21,Greaves,Group 1
Greaves|girls,girls,26,74,-48,Greaves,Group 1
Green River High|boys,boys,33,28,5,Green River,Group 1
Green River High|girls,girls,34,41,-7,Green River,Group 1
Greta Adler|girls,girls,24,15,9,Topanga,7A
Gulch Bend|boys,boys,58,40,18,West El Paso,6A
Gulch Bend|girls,girls,28,61,-33,West El Paso,6A
Guthrie Catholic|boys,boys,9,10,-1,Guthrie,Group 3
Guthrie Catholic|girls,girls,8,24,-16,Guthrie,Group 3
Gwendolyn Brooks North|boys,boys,59,37,22,Lakewood,7A
Gwendolyn Brooks North|girls,girls,49,38,11,Lakewood,7A
Gwendolyn Brooks|boys,boys,34,27,7,Brooks,8A
Gwendolyn Brooks|girls,girls,34,19,15,Brooks,8A
Haddon Siding|boys,boys,37,20,17,Haddon,2A
Haddon Siding|girls,girls,37,30,7,Haddon,2A
Halbrook Technical|boys,boys,81,38,43,Basin Gate,9A
Halbrook Technical|girls,girls,12,35,-23,Basin Gate,9A
Halbrook Union|boys,boys,62,9,53,Deaconsburg,7A
Halbrook Union|girls,girls,45,8,37,Deaconsburg,7A
Halbrook|boys,boys,66,21,45,Halbrook,9A
Halbrook|girls,girls,63,20,43,Halbrook,9A
Halemere|boys,boys,70,30,40,Halemere,1A
Halemere|girls,girls,77,63,14,Halemere,1A
Halfway House|boys,boys,75,68,7,Halfway House,2A
Halfway House|girls,girls,66,69,-3,Halfway House,2A
Hampton Technical|boys,boys,51,22,29,Hampton,Group 2
Hampton Technical|girls,girls,20,32,-12,Hampton,Group 2
Harbor Gate North|boys,boys,61,27,34,Van Buren,9A
Harbor Gate North|girls,girls,35,39,-4,Van Buren,9A
Harlan Cole|boys,boys,61,61,0,Harlan,8A
Harlan Cole|girls,girls,72,62,10,Harlan,8A
Harlan Tillman|boys,boys,15,28,-13,Xavier College Prep,8A
Harlan Tillman|girls,girls,14,28,-14,Xavier College Prep,8A
Harold Calder|boys,boys,9,31,-22,Tomales Bay,6A
Harold Calder|girls,girls,10,47,-37,Tomales Bay,6A
Harold Tillman North|boys,boys,41,50,-9,Echevarria,Group 2
Harold Tillman North|girls,girls,39,55,-16,Echevarria,Group 2
Harold Tillman|boys,boys,59,28,31,Copper Belt,Group 2
Harold Tillman|girls,girls,6,23,-17,Copper Belt,Group 2
Harold Williams|boys,boys,35,79,-44,Tuskegee,9A
Harold Williams|girls,girls,57,75,-18,Tuskegee,9A
Harriman Maritime Academy|boys,boys,45,30,15,Kennedy,Group 1
Harriman Maritime Academy|girls,girls,28,36,-8,Kennedy,Group 1
Harriman South|boys,boys,29,71,-42,Hidden Draw,Group 1
Harriman South|girls,girls,51,58,-7,Hidden Draw,Group 1
Harriman|boys,boys,5,26,-21,Harriman,Group 1
Harriman|girls,girls,64,47,17,Harriman,Group 1
Harrow School of Design and Engineering|boys,boys,11,29,-18,New Boston,Group 2
Harrow School of Design and Engineering|girls,girls,44,46,-2,New Boston,Group 2
Harry Truman|boys,boys,64,43,21,Truman,4A
Harry Truman|girls,girls,51,61,-10,Truman,4A
Hawk Bar|boys,boys,67,69,-2,Hawk Bar,2A
Hawk Bar|girls,girls,78,68,10,Hawk Bar,2A
Hawk Lake Eastgate|boys,boys,5,1,4,Oakhaven,6A
Hawk Lake Eastgate|girls,girls,6,2,4,Oakhaven,6A
Hawk Lake Southeast|boys,boys,11,22,-11,Pine Barrens,5A
Hawk Lake Southeast|girls,girls,15,11,4,Pine Barrens,5A
Hawk Lake|girls,girls,18,13,5,Hawk Lake,6A
Hazel Bennett|boys,boys,21,48,-27,Benton Park,9A
Hazel Bennett|girls,girls,40,47,-7,Benton Park,9A
Hazel Hart|girls,girls,58,76,-18,Oak Meyer,2A
Henrik Keller|boys,boys,37,28,9,W.H. Harrison,9A
Henrik Keller|girls,girls,17,37,-20,W.H. Harrison,9A
Herbert Hoover|boys,boys,56,63,-7,Hoover,4A
Herbert Hoover|girls,girls,57,62,-5,Hoover,4A
Heritage Christian|boys,boys,79,66,13,Longmeadow,1A
Heritage Christian|girls,girls,80,69,11,Longmeadow,1A
Hermiston High|boys,boys,30,49,-19,Hermiston,5A
Hermiston High|girls,girls,45,59,-14,Hermiston,5A
Heron Slough|boys,boys,49,52,-3,Heron Slough,6A
Heron Slough|girls,girls,63,59,4,Heron Slough,6A
Hetfield|boys,boys,61,48,13,Brynildson Hill,Group 3
Hetfield|girls,girls,59,64,-5,Brynildson Hill,Group 3
Holy Cross|boys,boys,62,68,-6,Holy Cross,8A
Holy Cross|girls,girls,76,71,5,Holy Cross,8A
Homecroft Manufacturing and Technology Academy|boys,boys,42,57,-15,West Burlington,Group 3
Homecroft Manufacturing and Technology Academy|girls,girls,41,49,-8,West Burlington,Group 3
Homecroft|boys,boys,44,34,10,Homecroft,Group 1
Homecroft|girls,girls,46,45,1,Homecroft,Group 1
Homestead North|boys,boys,11,56,-45,Garden Plain,Group 1
Homestead North|girls,girls,41,59,-18,Garden Plain,Group 1
Homestead|boys,boys,68,21,47,Homestead,Group 1
Homestead|girls,girls,45,21,24,Homestead,Group 1
Housatonic HS|boys,boys,43,66,-23,Housatonic,9A
Housatonic HS|girls,girls,62,66,-4,Housatonic,9A
Huckle Butte|boys,boys,35,54,-19,Huckle Butte,Group 3
Huckle Butte|girls,girls,50,56,-6,Huckle Butte,Group 3
Huckle Lake|boys,boys,28,26,2,Mount Dylan Lake,1A
Huckle Lake|girls,girls,42,29,13,Mount Dylan Lake,1A
Huntington High|boys,boys,14,29,-15,Huntington,2A
Huntington High|girls,girls,57,31,26,Huntington,2A
Hydraulicwood|boys,boys,65,45,20,Hydraulicwood,2A
Hydraulicwood|girls,girls,67,51,16,Hydraulicwood,2A
I-50 Technical North|boys,boys,15,24,-9,Tuscarora,Group 1
I-50 Technical North|girls,girls,12,20,-8,Tuscarora,Group 1
Ida B. Wells|boys,boys,25,14,11,Wells,9A
Ida B. Wells|girls,girls,78,15,63,Wells,9A
Idaho Valley|boys,boys,52,37,15,Idaho Valley,Group 1
Idaho Valley|girls,girls,32,56,-24,Idaho Valley,Group 1
Igor Chernov North|boys,boys,22,33,-11,Fillmore,7A
Igor Chernov North|girls,girls,58,27,31,Fillmore,7A
Igor Chernov|boys,boys,25,40,-15,Taylor,8A
Igor Chernov|girls,girls,58,31,27,Taylor,8A
Iker Aramburu North|boys,boys,69,62,7,Highland Park,5A
Iker Aramburu North|girls,girls,69,62,7,Highland Park,5A
Imani Cross|boys,boys,55,74,-19,Apalachicola,8A
Imani Cross|girls,girls,70,85,-15,Apalachicola,8A
Imbler High|boys,boys,72,66,6,Imbler,2A
Imbler High|girls,girls,74,78,-4,Imbler,2A
Indigo Bend|boys,boys,22,16,6,Indigo Bend,4A
Indigo Bend|girls,girls,54,15,39,Indigo Bend,4A
Indigo Rim|boys,boys,37,35,2,Indigo Rim,7A
Indigo Rim|girls,girls,35,31,4,Indigo Rim,7A
Ione High|boys,boys,64,13,51,Ione,1A
Ione High|girls,girls,67,46,21,Ione,1A
Irina Kovalenko North|boys,boys,56,68,-12,Arroyo Verde,9A
Irina Kovalenko North|girls,girls,52,56,-4,Arroyo Verde,9A
Irina Kovalenko|boys,boys,34,38,-4,Michaela East,4A
Irina Kovalenko|girls,girls,58,41,17,Michaela East,4A
Irrigon High|boys,boys,18,50,-32,Irrigon,1A
Irrigon High|girls,girls,34,48,-14,Irrigon,1A
Irvington|boys,boys,4,7,-3,Irvington,Group 1
Irvington|girls,girls,6,1,5,Irvington,Group 1
Isabel Lucero|boys,boys,34,62,-28,El Sereno,7A
Isabel Lucero|girls,girls,55,68,-13,El Sereno,7A
Isabel Montalvo|girls,girls,25,25,0,Magnolia Park,4A
Isaiah Booker|boys,boys,67,61,6,Warren,4A
Isaiah Booker|girls,girls,66,64,2,Warren,4A
Itziar Elorriaga|boys,boys,80,36,44,Elysian Valley,8A
Itziar Elorriaga|girls,girls,28,25,3,Elysian Valley,8A
Itziar Lertxundi|boys,boys,28,40,-12,Noe Valley,Group 1
Itziar Lertxundi|girls,girls,60,38,22,Noe Valley,Group 1
Jackson Hole High|boys,boys,3,12,-9,Jackson Hole,Group 1
Jackson Hole High|girls,girls,1,10,-9,Jackson Hole,Group 1
James Baldwin|boys,boys,57,85,-28,Baldwin,8A
James Baldwin|girls,girls,69,82,-13,Baldwin,8A
James Gaines|boys,boys,52,42,10,Rogue Valley,9A
James Gaines|girls,girls,24,22,2,Rogue Valley,9A
James Madison North|boys,boys,13,64,-51,Hagerstown,Group 1
James Madison North|girls,girls,23,40,-17,Hagerstown,Group 1
Janice Bennett|boys,boys,72,56,16,Calvary Christian,3A
Janice Bennett|girls,girls,69,65,4,Calvary Christian,3A
Janice Cole|boys,boys,4,11,-7,Fallon,6A
Janice Cole|girls,girls,23,32,-9,Fallon,6A
Javier Alvarado|boys,boys,51,24,27,Okefenokee,8A
Javier Alvarado|girls,girls,74,22,52,Okefenokee,8A
Javier Castañeda|boys,boys,77,54,23,Kenwood,5A
Javier Castañeda|girls,girls,82,79,3,Kenwood,5A
Javier Cárdenas North|boys,boys,37,63,-26,Casa Linda,6A
Javier Cárdenas North|girls,girls,36,71,-35,Casa Linda,6A
Javier Villalba|boys,boys,72,82,-10,Los Feliz,9A
Javier Villalba|girls,girls,54,86,-32,Los Feliz,9A
Jean Baptiste|boys,boys,60,46,14,Baptiste,Group 2
Jean Baptiste|girls,girls,61,57,4,Baptiste,Group 2
Jean Lindgren North|boys,boys,26,29,-3,Harrisburgh,9A
Jean Lindgren North|girls,girls,46,30,16,Harrisburgh,9A
Jean Lindgren|boys,boys,19,25,-6,Bridgeport,6A
Jean Lindgren|girls,girls,37,20,17,Bridgeport,6A
Jeannette Freeman|boys,boys,48,40,8,Round Mountain,9A
Jeannette Freeman|girls,girls,22,18,4,Round Mountain,9A
Jefferson School of Science and Technology North|boys,boys,7,1,6,Evans Larsen Day,7A
Jefferson School of Science and Technology North|girls,girls,1,1,0,Evans Larsen Day,7A
Jefferson School of Science and Technology|boys,boys,86,84,2,Jefferson Science,9A
Jefferson School of Science and Technology|girls,girls,49,71,-22,Jefferson Science,9A
Jessup Bar|boys,boys,30,32,-2,Jessup Bar,2A
Jessup Bar|girls,girls,64,43,21,Jessup Bar,2A
Jimmy Carter|boys,boys,79,50,29,Carter,9A
Jimmy Carter|girls,girls,53,80,-27,Carter,9A
John F. Kennedy North|boys,boys,50,39,11,Box Canyon,Group 1
John F. Kennedy North|girls,girls,37,29,8,Box Canyon,Group 1
John Lewis|boys,boys,33,31,2,Lewis,2A
John Lewis|girls,girls,33,20,13,Lewis,2A
Jon Etxeberria North|boys,boys,23,24,-1,Chickasaw,Group 2
Jon Etxeberria North|girls,girls,36,22,14,Chickasaw,Group 2
Jon Garmendia|boys,boys,35,14,21,Pope Leo XIV,Group 1
Jon Garmendia|girls,girls,39,18,21,Pope Leo XIV,Group 1
Joseph High|boys,boys,14,3,11,Joseph,1A
Joseph High|girls,girls,1,2,-1,Joseph,1A
José Martí North|boys,boys,28,48,-20,Belle Rive,5A
José Martí North|girls,girls,25,12,13,Belle Rive,5A
José Martí|boys,boys,8,39,-31,Trois Ilets,7A
José Martí|girls,girls,18,42,-24,Trois Ilets,7A
Juniper Ridge|boys,boys,57,32,25,Juniper Ridge,5A
Juniper Ridge|girls,girls,85,48,37,Juniper Ridge,5A
Katherine Booker|boys,boys,57,58,-1,Polk,9A
Katherine Booker|girls,girls,71,53,18,Polk,9A
Katherine Davenport|boys,boys,53,47,6,Blue Mountain,4A
Katherine Davenport|girls,girls,59,30,29,Blue Mountain,4A
Katherine Whitaker|girls,girls,44,62,-18,Brookside,6A
Katherine Williams|boys,boys,63,86,-23,Pierce,9A
Katherine Williams|girls,girls,85,78,7,Pierce,9A
Kearney|boys,boys,36,20,16,Kearney,Group 3
Kearney|girls,girls,23,6,17,Kearney,Group 3
Keldale|boys,boys,1,1,0,Espoo,Group 3
Keldale|girls,girls,2,1,1,Espoo,Group 3
Kelford Northwest|boys,boys,34,9,25,Horseshoe Bend,3A
Kelford Northwest|girls,girls,16,10,6,Horseshoe Bend,3A
Kelford|boys,boys,79,72,7,Kelford,5A
Kelford|girls,girls,76,70,6,Kelford,5A
Kelview Union|boys,boys,34,46,-12,Iisalmi Union,Group 3
Kelview Union|girls,girls,54,60,-6,Iisalmi Union,Group 3
Kendricks Landing|boys,boys,13,19,-6,Kendricks Landing,Group 3
Kendricks Landing|girls,girls,18,35,-17,Kendricks Landing,Group 3
Kernwood County|boys,boys,35,56,-21,Kernwood County,6A
Kernwood County|girls,girls,69,30,39,Kernwood County,6A
Kernwood Lutheran|boys,boys,60,70,-10,Kernwood Lutheran,1A
Kernwood Lutheran|girls,girls,75,70,5,Kernwood Lutheran,1A
Kettle Ridge|boys,boys,61,54,7,Kettle Ridge,7A
Kettle Ridge|girls,girls,46,46,0,Kettle Ridge,7A
Kilbride Hall|girls,girls,22,25,-3,Kilbride Hall,1A
Kilbride Switch South|boys,boys,66,65,1,Switchback,3A
Kilbride Switch South|girls,girls,61,37,24,Switchback,3A
Kilbride Switch|boys,boys,7,77,-70,Kilbride Switch,5A
Kilbride Switch|girls,girls,36,83,-47,Kilbride Switch,5A
Klara Marchand|boys,boys,14,12,2,Meriwether,9A
Klara Marchand|girls,girls,19,26,-7,Meriwether,9A
Klickitat High|boys,boys,13,12,1,Klickitat,1A
Klickitat High|girls,girls,27,11,16,Klickitat,1A
La Grande High|boys,boys,5,71,-66,La Grande,5A
La Grande High|girls,girls,1,80,-79,La Grande,5A
Lake Esperanza South|boys,boys,36,29,7,Malheur Flat,7A
Lake Esperanza South|girls,girls,43,28,15,Malheur Flat,7A
Lake Esperanza|boys,boys,43,23,20,Lake Esperanza,6A
Lake Esperanza|girls,girls,29,31,-2,Lake Esperanza,6A
Laketown Regional|boys,boys,40,45,-5,Laketown Regional,Group 2
Laketown Regional|girls,girls,53,56,-3,Laketown Regional,Group 2
Langston Central|boys,boys,63,49,14,Singleton,Group 3
Langston Central|girls,girls,51,62,-11,Singleton,Group 3
Lanphere|boys,boys,59,73,-14,Lanphere,2A
Lanphere|girls,girls,45,70,-25,Lanphere,2A
Larchmont Ridge|boys,boys,40,50,-10,Larchmont Ridge,8A
Larchmont Ridge|girls,girls,15,57,-42,Larchmont Ridge,8A
Lars Bellini|boys,boys,45,49,-4,Bernal Heights,9A
Lars Bellini|girls,girls,44,46,-2,Bernal Heights,9A
Lars Mercier|boys,boys,31,64,-33,Shasta Agricultural,9A
Lars Mercier|girls,girls,77,85,-8,Shasta Agricultural,9A
Las Norias|boys,boys,51,33,18,Las Norias,4A
Las Norias|girls,girls,49,57,-8,Las Norias,4A
Las Palmas North|boys,boys,24,14,10,Natchitoches,8A
Las Palmas North|girls,girls,7,3,4,Natchitoches,8A
Las Palmas|boys,boys,44,55,-11,Tuscaloosa,8A
Las Palmas|girls,girls,51,40,11,Tuscaloosa,8A
Latgaway|boys,boys,49,17,32,Latgaway,Group 3
Latgaway|girls,girls,35,14,21,Latgaway,Group 3
Leidesdorff Academy of Music and Media|boys,boys,62,67,-5,East Burlington,5A
Leidesdorff Academy of Music and Media|girls,girls,81,85,-4,East Burlington,5A
Leidesdorff|boys,boys,51,19,32,Leidesdorff,3A
Leidesdorff|girls,girls,32,18,14,Leidesdorff,3A
Leire Aramburu|boys,boys,27,10,17,Furnace Creek,Group 1
Leire Aramburu|girls,girls,19,25,-6,Furnace Creek,Group 1
Leire Garmendia|boys,boys,64,67,-3,Potrero Hill,9A
Leire Garmendia|girls,girls,86,74,12,Potrero Hill,9A
Lena Talltree|boys,boys,9,33,-24,Dogpatch,8A
Lena Talltree|girls,girls,10,13,-3,Dogpatch,8A
Leonard Coleman|boys,boys,56,44,12,Coleman,8A
Leonard Coleman|girls,girls,31,21,10,Coleman,8A
Lev Volkov|boys,boys,24,42,-18,Sherwood Estates,4A
Lev Volkov|girls,girls,52,52,0,Sherwood Estates,4A
Lev Voronin|boys,boys,26,2,24,Cole Valley,Group 1
Lev Voronin|girls,girls,56,19,37,Cole Valley,Group 1
Levee Bluff|boys,boys,15,19,-4,Levee Bluff,1A
Levee Bluff|girls,girls,13,13,0,Levee Bluff,1A
Lillian Price|boys,boys,42,81,-39,North Coast,8A
Lillian Price|girls,girls,45,76,-31,North Coast,8A
Lillian Stokes|boys,boys,38,77,-39,Franklin,8A
Lillian Stokes|girls,girls,55,72,-17,Franklin,8A
Llerena East|boys,boys,38,79,-41,Juniper Well,5A
Llerena East|girls,girls,63,77,-14,Juniper Well,5A
Llerena|boys,boys,51,44,7,Llerena,6A
Llerena|girls,girls,55,44,11,Llerena,6A
Lodestone County High|boys,boys,19,15,4,Lodestone County,Group 2
Lodestone County High|girls,girls,11,12,-1,Lodestone County,Group 2
Lodestone|boys,boys,51,51,0,Lodestone,Group 3
Lodestone|girls,girls,64,51,13,Lodestone,Group 3
Lonepine Canyon|boys,boys,59,32,27,Lonepine Canyon,4A
Lonepine Canyon|girls,girls,65,36,29,Lonepine Canyon,4A
Loomis City North|boys,boys,17,32,-15,Charlotte,9A
Loomis City North|girls,girls,28,34,-6,Charlotte,9A
Loomis City|boys,boys,56,75,-19,Loomis City,5A
Loomis City|girls,girls,83,54,29,Loomis City,5A
Lorna Booker|boys,boys,18,64,-46,Blue Grama,6A
Lorna Booker|girls,girls,7,69,-62,Blue Grama,6A
Lorraine Calder|boys,boys,21,19,2,Morne Rouge,7A
Lorraine Calder|girls,girls,28,13,15,Morne Rouge,7A
Los Maderos|girls,girls,4,45,-41,Los Maderos,2A
Los Remolinos Mission Bay|boys,boys,32,46,-14,Estuary Bay,2A
Los Remolinos Mission Bay|girls,girls,62,39,23,Estuary Bay,2A
Los Remolinos|boys,boys,5,7,-2,Los Remolinos,1A
Los Remolinos|girls,girls,9,5,4,Los Remolinos,1A
Los Robles|boys,boys,17,48,-31,Los Robles,7A
